URL, HTTP status code
https://www.nytimes.com/2022/01/08/opinion/novak-djokovic-australian-open-vaccine.html,200
https://www.nytimes.com/2023/10/03/science/same-sex-behavior-evolution-mammals.html,200
https://www.nytimes.com/section/books/review,200
https://www.nytimes.com/2021/10/20/sports/women-soccer-abuse-ceo.html,200
https://www.nytimes.com/sitemap/1905/,200
https://www.nytimes.com/news-event/ukraine-russia,200
https://www.nytimes.com/2019/11/07/opinion/nike-running-mary-cain.html,200
https://www.nytimes.com/2023/10/08/us/crimecon-true-crime-idaho-murder-stacy-chapin.html,200
https://www.nytimes.com/2023/10/06/us/berkeley-indigenous-peoples-day.html,200
https://www.nytimes.com/live/2023/10/05/world/russia-ukraine-news/ukrainian-officials-say-a-russian-strike-killed-dozens-in-the-kharkiv-region,200
https://www.nytimes.com/2023/09/18/world/europe/ukraine-missile-kostiantynivka-market.html,200
https://www.nytimes.com/2023/09/18/us/missing-f35-military-jet-charleston.html,200
https://www.nytimes.com/2023/09/17/world/europe/ukraine-russia-war-klishchiivka-bakhmut.html,200
https://www.nytimes.com/2023/09/25/us/bay-area-dark-skies.html,200
https://www.nytimes.com/2023/07/25/world/europe/ukraine-marines-front-line.html,200
https://www.nytimes.com/2023/10/07/us/politics/laphonza-butler-uber-lobbying.html,200
https://www.nytimes.com/2023/10/03/us/kevin-mccarthy-house-speaker.html,200
https://www.nytimes.com/by/andrew-e-kramer,200
https://www.nytimes.com/2019/12/31/opinion/Women-coaching-sports-title-ix.html,200
https://www.nytimes.com/sitemap/yesterday/,200
https://www.nytimes.com/privacy/privacy-policy,301
https://www.nytimes.com/by/juliet-macur,200
https://www.nytimes.com/2023/10/05/magazine/jack-fisk-movie-sets.html,200
https://www.nytimes.com/2023/08/18/opinion/womens-world-cup-final-uswnt-megan-rapinoe.html,200
https://www.nytimes.com/2023/06/16/business/economy/ups-union-workers-strike.html,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F08%2Ftechnology%2Fprediction-markets-manifold-manifest.html,200
https://www.nytimes.com/2023/10/08/opinion/supreme-court-reputation.html,200
https://www.nytimes.com/2023/09/17/arts/television/drew-barrymore-show-pause-writers-strike.htmlhttps:/twitter.com/WGAEast/status/1701005239338549686,400
https://www.nytimes.com/section/sports,200
https://www.nytimes.com/sitemap/1901/,200
https://www.nytimes.com/by/karen-yourish,200
https://www.nytimes.com/2023/07/25/business/economy/ups-teamsters-contract-strike.html,200
https://www.nytimes.com/sitemap/1994/,200
https://www.nytimes.com/2022/05/25/opinion/jocelyn-benson-protests-judges-homes.html,200
https://www.nytimes.com/2022/04/24/opinion/culture/no-regrets-mariko-yugeta.html,200
https://www.nytimes.com/2023/10/02/science/lise-meitner-fission-nobel.html,200
https://www.nytimes.com/2023/10/08/us/politics/biden-trump-third-parties-no-labels.html,200
https://www.nytimes.com/sitemap/1921/,200
https://www.nytimes.com/sitemap/1997/,200
https://www.nytimes.com/2022/04/06/opinion/baseball-nationalize.html,200
https://www.nytimes.com/2023/10/01/world/europe/ukraine-snipers-russia.html,200
https://www.nytimes.com/2023/10/05/us/politics/dianne-feinstein-funeral.html,301
https://www.nytimes.com/ca/section/us,200
https://www.nytimes.com/2023/10/05/world/europe/ukraine-kharkiv-hroza-explosion.html,200
https://www.nytimes.com/2023/10/03/us/california-senator-laphonza-butler-dianne-feinstein.html,200
https://www.nytimes.com/newsletters/signup/CA,200
https://www.nytimes.com/es/2023/09/24/espanol/paul-landis-libro-jfk-asesinato.html,200
https://www.nytimes.com/2023/09/06/us/jail-free-writing.html,200
https://www.nytimes.com/live/2023/09/12/world/russia-ukraine-news/destruction-revisits-an-eastern-village-shattered-in-world-war-ii,200
https://www.nytimes.com/spotlight/race,200
https://www.nytimes.com/by/soumya-karlamangla,200
https://www.nytimes.com/by/maria-varenikova,200
https://www.nytimes.com/2012/06/11/sports/title-ix-has-not-given-black-female-athletes-equal-opportunity.html,200
https://www.nytimes.com/sitemap/1876/,200
https://www.nytimes.com/2023/10/08/opinion/truth-flossing-cold-medicine.html,200
https://www.nytimes.com/by/jonathan-wolfe,200
https://www.nytimes.com/sitemap/1969/,200
https://www.nytimes.com/2022/04/08/opinion/culture/naomi-osaka-miami-open.html,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2022%2F06%2F04%2Fopinion%2Famber-heard-johnny-depp-trial-celebrity.html,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F08%2Fopinion%2Fsupreme-court-reputation.html,200
https://www.nytimes.com/sitemap/1873/,200
